Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADCOCK,",, ,H,u,g,h,	,W,i,n,g,e,r,	
,"BARRY,",, ,L,e,n,	,W,i,n,g,e,r,	
,"BAXTER, Jimmy	Wing ",, , , , ,	
,"BELL,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"BISHOP, Sid	Wing ",, , , , ,	
,"BLACK, Adam	Full ",, , , , ,	
,"BROWN, Jack	Full ",, , , , ,	
,"CALLACHAN, Harry	Full ",, , , , ,	
,"CAMPBELL,",, ,K,e,n,n,y,	,G,o,a,l,k,e,e,p,e,r,	
,"CARR, George	Inside ",, , , , , , , ,	
,"CARRIGAN, Pat	Central ",, , , , , , , , ,	
,"CHANDLER, Arthur	Centre ",, , , , , , , ,	
,"DUNCAN, Johnny	Inside ",, , , , , , , ,	
,"FINDLAY, Billy	Wing ",, , , , ,	
,"GIBBS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"GIBSON, Tom	Inside ",, , , , , , , ,	
,"HINE, Ernie	Inside ",, , , , , , , ,	
,"LANE, Billy	Centre ",, , , , , , , ,	
,"LOCHHEAD, Arthur	Inside ",, , , , , , , ,	
,"MCLAREN,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"OSBORNE, Reg	Full ",, , , , ,	
,"RUSSELL, Andy	Wing ",, , , , ,	
,"WATSON, Norman	Wing ",, , , , ,	
,"WYNESS, George	Central ",, , , , , , , , 
