Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CAMPBELL, Austen	Wing ",, , , , ,	
,"COPE,",, ,H,a,r,o,l,d,	,G,o,a,l,k,e,e,p,e,r,	
,"CRAWFORD,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"GRASS, George	Inside ",, , , , , , , ,	
,"HARPER, Ted	Centre ",, , , , , , , ,	
,"HEALLESS, Harry	Wing ",, , , , ,	
,"HOLLAND, Peter	Inside ",, , , , , , , ,	
,"HUTTON, Jock	Full ",, , , , ,	
,"JENNINGS, Wally	Wing ",, , , , ,	
,"JONES, Herbert	Full ",, , , , ,	
,"MCINTYRE, Johnny	Inside ",, , , , , , , ,	
,"MCLEAN, Tommy	Inside ",, , , , , , , ,	
,"MITCHELL,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"O'DOWD, Peter	Central ",, , , , , , , , ,	
,"PUDDEFOOT, Syd	Inside ",, , , , , , , ,	
,"RANKIN, Willie	Central ",, , , , , , , , ,	
,"RIGBY,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"ROSCAMP, Jack	Wing ",, , , , ,	
,"ROXBURGH, Robert	Full ",, , , , ,	
,"SHAW,",, ,G,i,l,b,e,r,t,	,W,i,n,g,e,r,	
,"SUTTIE, David	Wing ",, , , , ,	
,"THORNEWELL,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"WALTER,",, ,J,o,e,	,W,i,n,g,e,r,	
,"WHYTE, John	Wing ",, , , , ,	
,"WILSON, Tom	Inside ",, , , , , , , 
