Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BADDELEY, George	Wing ",, , , , ,	
,"BENSON, Harry	Full ",, , , , ,	
,"BENTON,",, ,J,a,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"BOX,",, ,A,r,t,h,u,r,	,G,o,a,l,k,e,e,p,e,r,	
,"BRADLEY, Jimmy	Wing ",, , , , ,	
,"BURGESS, Charlie	Full ",, , , , ,	
,"CAPES, Arthur	Inside ",, , , , , , , ,	
,"COXON,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"DAVIES, Lloyd	Full ",, , , , ,	
,"FIELDING,",, ,R,o,s,s,	,W,i,n,g,e,r,	
,"GALLIMORE, George	Inside ",, , , , , , , ,	
,"HARTSHORNE, Albert	Full ",, , , , ,	
,"HAWORTH, Jack	Centre ",, , , , , , , ,	
,"HIGGINSON, Sam	Inside ",, , , , , , , ,	
,"HINKS, Charlie	Inside ",, , , , , , , ,	
,"HOLDCROFT, Teddy	Inside ",, , , , , , , ,	
,"HOLFORD, Tom	Centre ",, , , , ,	
,"LEONARD, Arthur	Inside ",, , , , , , , ,	
,"MEREDITH, Sam	Full ",, , , , ,	
,"MURPHY,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"PITT,",, ,A,l,b,e,r,t,	,W,i,n,g,e,r,	
,"ROOSE,",, ,D,i,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"ROUSE, Fred	Inside ",, , , , , , , ,	
,"SMITH, Alf	Inside ",, , , , , , , ,	
,"STURGESS, Albert	Wing ",, , , , ,	
,"VINER,",, ,H,o,r,a,c,e,	,G,o,a,l,k,e,e,p,e,r,	
,"WATKINS, Mart	Centre ",, , , , , , , ,	
,"WHITEHOUSE, Frank ",       	Inside Forward
