Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARKER, Frederick	Inside ",, , , , , , , ,	
,"BLOOMER, Steve	Inside ",, , , , , , , ,	
,"BOAG, John	Centre ",, , , , , , , ,	
,"DAVIS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"HALL, Ben	Centre ",, , , , ,	
,"HICKLING, Billy	Full ",, , , , ,	
,"HODGKINSON, Bert	Centre ",, , , , , , , ,	
,"HODGKINSON, William	Centre ",, , , , , , , ,	
,"LECKIE, Charles	Wing ",, , , , ,	
,"LLOYD, Arthur	Centre ",, , , , ,	
,"MASKREY,",, ,H,a,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
,"MAY, Johnny	Wing ",, , , , ,	
,"MERCER, Johnnie ",     	Winger
,"METHVEN, Jimmy	Full ",, , , , ,	
,"MIDDLETON,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"MORRIS, Charlie	Full ",, , , , ,	
,"PARNELL,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"RATCLIFFE, Jack	Full ",, , , , ,	
,"RICHARDS, George	Wing ",, , , , ,	
,"SMITH,",, ,J,o,h,n,	,G,o,a,l,k,e,e,p,e,r,	
,"WARREN, Ben	Wing ",, , , , ,	
,"WARRINGTON,",, ,J,o,e,	,W,i,n,g,e,r,	
,"WHEATCROFT, Freddy	Inside ",, , , , , , , ,	
,"WHITTAKER,",, ,W,a,l,t,e,r,	,G,o,a,l,k,e,e,p,e,r,	
,"YORK, Charlie	Centre ",, , , , , , , 
