Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMSTRONG, Jack	Wing ",, , , , ,	
,"BAILEY, Joe	Inside ",, , , , , , , ,	
,"DERRICK, John	Inside ",, , , , , , , ,	
,"DRABBLE,",, ,F,r,a,n,k,	,G,o,a,l,k,e,e,p,e,r,	
,"DUDLEY, Walter	Full ",, , , , ,	
,"FEEBERY, Albert	Wing ",, , , , ,	
,"FISHER, Alfred	Full ",, , , , ,	
,"FORD,",, ,J,o,e,	,W,i,n,g,e,r,	
,"GIBSON, Tommy	Full ",, , , , ,	
,"HASELL,",, ,B,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"HOOPER,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"HORROCKS,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"HUGHES, Teddy	Wing ",, , , , ,	
,"LOCKETT, Harry	Wing ",, , , , ,	
,"MALTBY, George ",       	Full Back
,"MARRISON, Tom	Inside ",, , , , , , , ,	
,"MERCER, Joe	Centre ",, , , , ,	
,"MORRIS, Grenville	Inside ",, , , , , , , ,	
,"NEEDHAM, George	Wing ",, , , , ,	
,"RIDLEY,",, ,J,a,m,e,s,	,W,i,n,g,e,r,	
,"ROWLANDS, Stan	Centre ",, , , , , , , ,	
,"SLATER, Herbert	Centre ",, , , , , , , ,	
,"SMITH, Jackie	Inside ",, , , , , , , ,	
,"SMITH,",, ,J,o,h,n,	,G,o,a,l,k,e,e,p,e,r,	
,"WOLFE, George	Centre ",, , , , 
