Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANDERSON, David	Wing ",, , , , ,	
,"BAKER, George	Full ",, , , , ,	
,"BANNISTER, Ernest	Wing ",, , , , ,	
,"BANNISTER, Jimmy	Inside ",, , , , , , , ,	
,"BEST, Harry	Centre ",, , , , , , , ,	
,"BROADHURST, Fred	Full ",, , , , ,	
,"CHESTER, Albert	Inside ",, , , , , , , ,	
,"DANSON,",, ,H,e,r,b,i,e,	,W,i,n,g,e,r,	
,"DICKINSON,",, ,T,h,o,m,a,s,	,W,i,n,g,e,r,	
,"ENGLISH, Jack	Full ",, , , , ,	
,"GALBRAITH,",, ,D,a,v,i,d,	,W,i,n,g,e,r,	
,"GILLOW, Wilf	Wing ",, , , , ,	
,"HALL,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"HOLDSWORTH, Eddie	Wing ",, , , , ,	
,"LYON, Billy	Wing ",, , , , ,	
,"MACLEAN, Lachie	Inside ",, , , , , , , ,	
,"MCBRIDE,",, ,P,e,t,e,r,	,G,o,a,l,k,e,e,p,e,r,	
,"MCCALL, Joe	Centre ",, , , , ,	
,"MCFADYEN, Charlie	Full ",, , , , ,	
,"MCLEAN, David	Centre ",, , , , , , , ,	
,"MCLEAN, Jimmy	Wing ",, , , , ,	
,"MOUNTENEY, Arthur	Inside ",, , , , , , , ,	
,"PLATT, Jack	Inside ",, , , , , , , ,	
,"ROBERTSON,",, ,W,i,l,l,i,e,	,W,i,n,g,e,r,	
,"RODWAY, Tommy	Full ",, , , , ,	
,"SPENCE, William	Inside ",, , , , , , , ,	
,"STANFIELD, Charlie	Inside ",, , , , , , , ,	
,"TAYLOR,",, ,H,e,r,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"THOMPSON,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"THOMPSON, Bob	Centre ",, , , , , , , ,	
,"WAREING, Billy	Wing ",, , , , ,	
,"WILSON, James	Inside ",, , , , , , , ,	
,"WINTERHALDER,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
