Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARCHIBALD, Jimmy	Wing ",, , , , ,	
,"BANKS, Jimmy	Inside ",, , , , , , , ,	
,"BAULD, Bobby	Wing ",, , , , ,	
,"BLAKE,",, ,H,e,r,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"BLISS, Bert	Inside ",, , , , , , , ,	
,"CADWELL, Albert	Wing ",, , , , ,	
,"CANTRELL, Jimmy	Centre ",, , , , , , , ,	
,"CLAY, Tommy	Full ",, , , , ,	
,"COSGROVE, Mick	Wing ",, , , , ,	
,"DIMMOCK,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"FORSTER, Matt	Full ",, , , , ,	
,"GRIMSDELL, Arthur	Wing ",, , , , ,	
,"HANDLEY,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"HUNTER,",, ,A,l,e,x,	,G,o,a,l,k,e,e,p,e,r,	
,"IVES,",, ,B,e,n,	,W,i,n,g,e,r,	
,"JACQUES,",, ,B,i,l,l,	,G,o,a,l,k,e,e,p,e,r,	
,"LINDSAY, Alex	Centre ",, , , , , , , ,	
,"LORIMER,",, ,H,u,g,h,	,W,i,n,g,e,r,	
,"LOWE, Harry	Centre ",, , , , ,	
,"MACDONALD, Bob	Full ",, , , , ,	
,"MCCUDDEN, Frank	Inside ",, , , , , , , ,	
,"MOIR, David	Centre ",, , , , ,	
,"PEARSON, John	Full ",, , , , ,	
,"SEED, Jimmy	Inside ",, , , , , , , ,	
,"SKINNER, Jimmy	Wing ",, , , , ,	
,"SMITH, Bert	Wing ",, , , , ,	
,"SMITH, Norman	Full ",, , , , ,	
,"THOMPSON,",, ,A,n,d,y,	,W,i,n,g,e,r,	
,"WALDEN,",, ,F,a,n,n,y,	,W,i,n,g,e,r,	
,"WALTERS, Charlie	Centre ",, , , , ,	
,"WHITTON, Willie	Centre ",, , , , , , , ,	
,"WILSON, Charlie	Centre ",, , , , , , , ,	
