Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BASSINDALE, Ike	Wing ",, , , , ,	
,"BELL,",, ,P,e,t,e,r,	,W,i,n,g,e,r,	
,"BRAIDWOOD, Ernie	Wing ",, , , , ,	
,"BROADBENT, Fred	Centre ",, , , , , , , ,	
,"BROADBENT, Billy	Wing ",, , , , ,	
,"BROOME, Harry	Inside ",, , , , , , , ,	
,"BUTLER, Reuben	Centre ",, , , , , , , ,	
,"CAMPBELL, Sandy	Inside ",, , , , , , , ,	
,"CARRICK, Jim	Centre ",, , , , ,	
,"FREEMAN, Reg	Full ",, , , , ,	
,"GRUNDY, Harry	Full ",, , , , ,	
,"JONES, Dicky	Wing ",, , , , ,	
,"LUNN,",, ,L,a,u,r,e,n,c,e,	,G,o,a,l,k,e,e,p,e,r,	
,"MARSHALL, Alf	Wing ",, , , , ,	
,"MARSHALL, Jimmy	Centre ",, , , , , , , ,	
,"MATTHEWS,",, ,H,o,w,a,r,d,	,G,o,a,l,k,e,e,p,e,r,	
,"NORD,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"PARKINSON, Harry	Centre ",, , , , , , , ,	
,"PILKINGTON, Elliot	Centre ",, , , , ,	
,"ROBERTSON, Alex	Centre ",, , , , ,	
,"TATTON,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"TAYLOR,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"TAYLOR, Bill	Wing ",, , , , ,	
,"TOMS, Bill	Inside ",, , , , , , , ,	
,"WALLACE,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"WATSON,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"WILKINSON, George	Wing ",, , , , ,	
,"WOOD, William	Inside ",, , , , , , , ,	
,"WYNNE, Sam	Full ",, , , , 
