Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALFORD,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"BLAIR, John	Centre ",, , , , , , , ,	
,"BREWSTER, George ",    	Centre Half
,"BROWN, William	Wing ",, , , , ,	
,"CHADWICK, Wilf	Inside ",, , , , , , , ,	
,"CHEDGZOY,",, ,S,a,m,	,W,i,n,g,e,r,	
,"CLENNELL, Joe	Inside ",, , , , , , , ,	
,"CROSSLEY, Charlie	Inside ",, , , , , , , ,	
,"DAVIES, Stan	Centre ",, , , , , , , ,	
,"DOWNS, Dickie	Full ",, , , , ,	
,"FAZACKERLEY, Stan	Inside ",, , , , , , , ,	
,"FERN,",, ,T,o,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"FLEETWOOD, Tommy	Centre ",, , , , ,	
,"GRENYER, Alan	Wing ",, , , , ,	
,"HARRISON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"HART, Hunter	Wing ",, , , , ,	
,"IRVINE, Bobby	Inside ",, , , , , , , ,	
,"JACKSON, Billy	Centre ",, , , , , , , ,	
,"JONES,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"LEARY, Rex	Centre ",, , , , ,	
,"LEDDY, Harry	Centre ",, , , , ,	
,"LIVINGSTONE, Duggie	Full ",, , , , ,	
,"LOMAX, John	Inside ",, , , , , , , ,	
,"MCDONALD, Jock	Full ",, , , , ,	
,"PEACOCK, Joe	Wing ",, , , , ,	
,"REID, David	Inside ",, , , , , , , ,	
,"SALT,",, ,E,r,n,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"SPENCER, Henry	Inside ",, , , , , , , ,	
,"WALL, Alec	Inside ",, , , , , , , ,	
,"WELLER, Louis	Full ",, , , , ,	
