Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAKER, Alf	Wing ",, , , , ,	
,"BLYTH, Billy	Inside ",, , , , , , , ,	
,"BOREHAM, Reg	Inside ",, , , , , , , ,	
,"BRADSHAW, Frank	Inside ",, , , , , , , ,	
,"BURGESS, Dan	Inside ",, , , , , , , ,	
,"BUTLER, Jack	Central ",, , , , , , , , ,	
,"COWNLEY, Francis	Full ",, , , , ,	
,"CREEGAN,",, ,W,a,l,t,e,r,	,W,i,n,g,e,r,	
,"DUNN,",, ,S,t,e,p,h,e,n,	,G,o,a,l,k,e,e,p,e,r,	
,"EARLE, Stan	Inside ",, , , , , , , ,	
,"ELLIOTT, Hugh	Full ",, , , , ,	
,"GRAHAM, Alex	Centre ",, , , , ,	
,"HENDERSON,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"HOPKINS, Jimmy	Inside ",, , , , , , , ,	
,"HUTCHINS, Arthur	Full ",, , , , ,	
,"JEWETT, Alf	Centre ",, , , , ,	
,"MAXWELL, Tommy	Inside ",, , , , , , , ,	
,"MCKENZIE, Alexander	Inside ",, , , , , , , ,	
,"MCKINNON, Angus	Wing ",, , , , ,	
,"MILNE, Billy	Wing ",, , , , ,	
,"NORTH, Joe	Centre ",, , , , , , , ,	
,"PATERSON,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"PATTISON, George	Centre ",, , , , ,	
,"RUTHERFORD,",, ,J,o,c,k,	,W,i,n,g,e,r,	
,"SHAW, Joe	Full ",, , , , ,	
,"TONER,",, ,J,o,e,	,W,i,n,g,e,r,	
,"TURNBULL, Bobby	Centre ",, , , , , , , ,	
,"VOYSEY, Clem	Centre ",, , , , ,	
,"WHITE, Bert	Inside ",, , , , , , , ,	
,"WHITTAKER, Tom	Wing ",, , , , ,	
,"WILLIAMSON,",, ,T,i,m,	,G,o,a,l,k,e,e,p,e,r,	
,"YOUNG, Andrew	Centre ",, , , , , , , ,	
