Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANDERSON, Joe	Centre ",, , , , , , , ,	
,"ASTIN, James	Full ",, , , , ,	
,"BASNETT, Alf	Wing ",, , , , ,	
,"BOYLE, Tommy	Centre ",, , , , ,	
,"CAMERON, Hugh	Inside ",, , , , , , , ,	
,"CROSS, Benny	Inside ",, , , , , , , ,	
,"DAWSON,",, ,J,e,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
,"DOBINSON, Harry	Centre ",, , , , , , , ,	
,"DOUGLAS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"EMERSON, William	Wing ",, , , , ,	
,"FISHER,",, ,J,a,c,k,i,e,	,W,i,n,g,e,r,	
,"HALLEY, George	Wing ",, , , , ,	
,"JONES, Cliff	Full ",, , , , ,	
,"KELLY, Bob	Inside ",, , , , , , , ,	
,"KENNEDY, Sam	Centre ",, , , , , , , ,	
,"LANE, Jack	Inside ",, , , , , , , ,	
,"LINDSAY, James	Inside ",, , , , , , , ,	
,"MOORWOOD,",, ,L,e,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MORGAN, Billy	Wing ",, , , , ,	
,"MOSSCROP,",, ,E,d,d,i,e,	,W,i,n,g,e,r,	
,"NESBITT,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"RICHARDSON, George	Wing ",, , , , ,	
,"SMELT, Len	Full ",, , , , ,	
,"TAYLOR, David	Full ",, , , , ,	
,"THORPE, Albert	Wing ",, , , , ,	
,"WATSON, Billy	Wing ",, , , , ,	
,"WEAVER,",, ,W,a,l,t,e,r,	,W,i,n,g,e,r
