Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARKAS, Ned	Full ",, , , , ,	
,"BROUGH, Harry	Wing ",, , , , ,	
,"BROWN, George	Centre ",, , , , , , , ,	
,"BYERS,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"CAWTHORNE, Harry	Wing ",, , , , ,	
,"DAVIS,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"ISLIP, Ernie	Inside ",, , , , , , , ,	
,"JOHNSTON, Billy	Inside ",, , , , , , , ,	
,"JONES,",, ,R,o,b,e,r,t,	,W,i,n,g,e,r,	
,"MANN, Frank	Inside ",, , , , , , , ,	
,"MARLOW, Len	Inside ",, , , , , , , ,	
,"MCKAY, Colin	Wing ",, , , , ,	
,"MUTCH,",, ,A,l,e,x,	,G,o,a,l,k,e,e,p,e,r,	
,"PEARSON,",, ,S,t,a,n,l,e,y,	,W,i,n,g,e,r,	
,"RICHARDSON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"SLADE, Charlie	Wing ",, , , , ,	
,"SMITH, Billy	Inside ",, , , , , , , ,	
,"SMITH,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"STEPHENSON, Clem	Inside ",, , , , , , , ,	
,"SWAN, Jack	Inside ",, , , , , , , ,	
,"WADSWORTH, Sam	Full ",, , , , ,	
,"WATSON, Billy	Wing ",, , , , ,	
,"WILSON, Tommy	Central ",, , , , , , , , ,	
,"WOOD, James	Full ",, , , , 
