Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AUSTIN,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"BARNES, Horace	Inside ",, , , , , , , ,	
,"BENZIE, Robert	Wing ",, , , , ,	
,"BRIGGS,",, ,A,r,t,h,u,r,	,G,o,a,l,k,e,e,p,e,r,	
,"BROWELL, Tommy	Centre ",, , , , , , , ,	
,"CALDERWOOD, James	Full ",, , , , ,	
,"COOKSON, Sam	Full ",, , , , ,	
,"COWAN, Sam	Central ",, , , , , , , , ,	
,"DANIELS,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"ELWOOD, Jimmy	Central ",, , , , , , , , ,	
,"FLETCHER, Eli	Full ",, , , , ,	
,"GOODCHILD,",, ,J,i,m,	,G,o,a,l,k,e,e,p,e,r,	
,"HICKS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"JOHNSON, Tommy	Inside ",, , , , , , , ,	
,"MCCOURT, Jimmy	Centre ",, , , , ,	
,"MITCHELL,",, ,J,a,m,e,s,	,G,o,a,l,k,e,e,p,e,r,	
,"MONKS,",, ,A,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"MURPHY, Billy ",     	Winger
,"PRINGLE, Charlie	Wing ",, , , , ,	
,"ROBERTS, Frank	Centre ",, , , , , , , ,	
,"SHARP, Sammy	Wing ",, , , , ,	
,"THOMPSON, Frank	Full ",, , , , ,	
,"WARNER, Jack	Inside ",, , , , , , , ,	
,"WILSON, Billy	Full ",, , , , ,	
,"WINSKILL, Bill	Inside ",, , , , , , , ,	
,"WOOSNAM, Max	Centre ",, , , , ,	
