Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BLACKMORE, Harold	Centre ",, , , , , , , ,	
,"BOSTON,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"BUTLER,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"COLLINS, Robert	Centre ",, , , , , , , ,	
,"COOK,",, ,W,i,l,l,i,e,	,W,i,n,g,e,r,	
,"COPE, John	Wing ",, , , , ,	
,"FINNEY, Alex	Full ",, , , , ,	
,"GASKELL, Richard	Centre ",, , , , , , , ,	
,"GIBSON, George	Inside ",, , , , , , , ,	
,"GILL,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"GREENHALGH, Harry	Full ",, , , , ,	
,"HAWORTH, Bob	Full ",, , , , ,	
,"JACK, David	Inside ",, , , , , , , ,	
,"JACK, Rollo	Inside ",, , , , , , , ,	
,"JENNINGS, Billy	Wing ",, , , , ,	
,"KEAN, Fred	Wing ",, , , , ,	
,"KNOX,",, ,T,o,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"MCCLELLAND, Jimmy	Inside ",, , , , , , , ,	
,"MORTIMER, Bob	Centre ",, , , , , , , ,	
,"MURPHY, Lionel ",     	Winger
,"NUTTALL, Harry	Wing ",, , , , ,	
,"PYM,",, ,D,i,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"ROUND, Jack	Central ",, , , , , , , , ,	
,"SEDDON, Jimmy	Central ",, , , , , , , , ,	
,"SHOTTON, Bob	Full ",, , , , ,	
,"THORNBOROUGH, Ernie	Wing ",, , , , ,	
,"VIZARD,",, ,T,e,d,	,W,i,n,g,e,r,	
,"WAGSTAFF, James	Full ",, , , , ,	
,"WALKER, Albert	Full ",, , , , ,	
,"WEBSTER, Ernie	Wing ",, , , , ,	
,"WORRALL,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"WRIGHT, Billy	Wing ",, , , , 
