Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALMOND, Alfred	Full ",, , , , ,	
,"ARMAND, Jack	Inside ",, , , , , , , ,	
,"BELL,",, ,G,o,r,d,o,n,	,W,i,n,g,e,r,	
,"BUCK, Teddy	Wing ",, , , , ,	
,"COCHRANE,",, ,T,o,m,	,W,i,n,g,e,r,	
,"EDWARDS, Willis	Wing ",, , , , ,	
,"FIRTH, Joe	Inside ",, , , , , , , ,	
,"GLOVER, Ted	Full ",, , , , ,	
,"GRIBBEN, Bill	Centre ",, , , , ,	
,"HART, Ernie	Central ",, , , , , , , , ,	
,"JENNINGS, Tommy	Centre ",, , , , , , , ,	
,"KEETLEY, Charlie	Centre ",, , , , , , , ,	
,"LONGDEN, Eric	Inside ",, , , , , , , ,	
,"MCNESTRY,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"MENZIES, Bill	Full ",, , , , ,	
,"MILBURN, Jack	Full ",, , , , ,	
,"MITCHELL,",, ,T,o,m,	,W,i,n,g,e,r,	
,"POTTS,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"REED, George	Wing ",, , , , ,	
,"ROBERTS, Harry	Full ",, , , , ,	
,"STACEY, Alec	Wing ",, , , , ,	
,"TOWNSLEY, Tom	Full ",, , , , ,	
,"TURNBULL,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"UNDERWOOD, Ben	Wing ",, , , , ,	
,"WAINSCOAT, Russell	Inside ",, , , , , , , ,	
,"WHITE, John	Inside ",, , , , , , , ,	
,"WILSON, George	Inside ",, , , , , , , ,	
,"WILSON,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r
