Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AUSTIN,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"BACON, Arthur	Centre ",, , , , , , , ,	
,"BARBER,",, ,L,e,w,i,s,	,G,o,a,l,k,e,e,p,e,r,	
,"BARRASS, Matt	Inside ",, , , , , , , ,	
,"BENNETT, Edward	Full ",, , , , ,	
,"BROADHURST, Charlie	Centre ",, , , , , , , ,	
,"BROOK,",, ,E,r,i,c,	,W,i,n,g,e,r,	
,"CONDON, Bernard	Centre ",, , , , , , , ,	
,"COWAN, Sam	Central ",, , , , , , , , ,	
,"FELTON, Billy	Full ",, , , , ,	
,"GIBBONS, Syd	Central ",, , , , , , , , ,	
,"GRAY,",, ,B,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"HEINEMANN, George	Wing ",, , , , ,	
,"HEYWOOD, George	Full ",, , , , ,	
,"HICKS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"HORNE,",, ,A,l,f,	,W,i,n,g,e,r,	
,"JOHNSON, Tommy	Inside ",, , , , , , , ,	
,"LEWINS, George	Full ",, , , , ,	
,"MARSHALL, Bobby	Inside ",, , , , , , , ,	
,"MCCLOY, Phil	Full ",, , , , ,	
,"MCMULLAN, Jimmy	Wing ",, , , , ,	
,"RIDLEY, Mick	Full ",, , , , ,	
,"ROBERTS, Frank	Centre ",, , , , , , , ,	
,"ROXBURGH,",, ,A,l,e,x,	,G,o,a,l,k,e,e,p,e,r,	
,"TAIT, Tommy	Centre ",, , , , , , , ,	
,"TERRY, Cyril	Full ",, , , , ,	
,"TILSON, Fred	Inside ",, , , , , , , ,	
,"TOSELAND,",, ,E,r,n,i,e,	,W,i,n,g,e,r,	
