Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALDERMAN, Albert	Inside ",, , , , , , , ,	
,"BARCLAY, Bobby	Inside ",, , , , , , , ,	
,"BARKER, Jack	Central ",, , , , , , , , ,	
,"BEDFORD, Harry	Centre ",, , , , , , , ,	
,"BOWERS, Jack	Centre ",, , , , , , , ,	
,"CARR, Billy	Full ",, , , , ,	
,"COLLIN, George	Full ",, , , , ,	
,"COOPER, Tommy	Full ",, , , , ,	
,"CROOKS,",, ,S,a,m,m,y,	,W,i,n,g,e,r,	
,"DAVISON, Tommy	Central ",, , , , , , , , ,	
,"FEREDAY,",, ,D,a,v,i,d,	,W,i,n,g,e,r,	
,"HAMPTON,",, ,J,o,h,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MALLOCH, Gavin	Wing ",, , , , ,	
,"MANN,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"MCDOUGALL, Alexander	Wing ",, , , , ,	
,"MCINTYRE, Johnny	Wing ",, , , , ,	
,"MEE,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"NICHOLAS, Jack	Wing ",, , , , ,	
,"RAMAGE, Peter	Inside ",, , , , , , , ,	
,"ROBINSON, Tom	Wing ",, , , , ,	
,"ROBSON,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"ROBSON, Bill	Full ",, , , , ,	
,"RUDDY, Tom	Centre ",, , , , , , , ,	
,"SCOTT, Archie	Wing ",, , , , ,	
,"STEPHENSON, George	Inside ",, , , , , , , ,	
,"STORER, Harry	Wing ",, , , , ,	
,"WHITEHOUSE, Jack	Inside ",, , , , , , , ,	
,"WILKES,",, ,H,a,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
