Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BELL, Tommy	Full ",, , , , ,	
,"CLIFFORD, George	Full ",, , , , ,	
,"COOK,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"DAVIES, Frank	Wing ",, , , , ,	
,"DREYER, Fred	Wing ",, , , , ,	
,"EASSON, Jimmy	Inside ",, , , , , , , ,	
,"FARRELL, Bobby	Inside ",, , , , , , , ,	
,"FORWARD,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"GILFILLAN,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"IRVINE, Bobby	Inside ",, , , , , , , ,	
,"KNOX, Jimmy	Inside ",, , , , , , , ,	
,"LANYON,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"LATIMER,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"LEWIS,",, ,B,e,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MACKIE, Alex	Full ",, , , , ,	
,"MCCOLGAN, John	Full ",, , , , ,	
,"MCILWANE, Johnny	Central ",, , , , , , , , ,	
,"MCNEIL, Johnny	Central ",, , , , , , , , ,	
,"MCPHAIL,",, ,D,a,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MOFFAT, Billy	Wing ",, , , , ,	
,"NICHOL, Jimmy	Wing ",, , , , ,	
,"SHIPLEY, Thomas	Full ",, , , , ,	
,"SLACK, Bill	Wing ",, , , , ,	
,"SMITH, Jack	Inside ",, , , , , , , ,	
,"SMITH, Billy	Full ",, , , , ,	
,"THACKERAY, David	Wing ",, , , , ,	
,"WATSON, David	Inside ",, , , , , , , ,	
,"WEDDLE, Jack	Centre ",, , , , , , , ,	
