Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AGNEW, William	Full ",, , , , ,	
,"AITKEN, Sam	Wing ",, , , , ,	
,"BARKER, Billy	Wing ",, , , , ,	
,"BLOOMER, Steve	Inside ",, , , , , , , ,	
,"BRAWN,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"CASSIDY, Joseph	Inside ",, , , , , , , ,	
,"COMMON, Alf	Inside ",, , , , , , , ,	
,"COXON,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"DAVIDSON, Andy	Wing ",, , , , ,	
,"DUFFY,",, ,C,h,r,i,s,	,W,i,n,g,e,r,	
,"GREEN,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"HEDLEY, George ",    	Full Back
,"HENDERSON, George	Wing ",, , , , ,	
,"HEWITT, Charlie	Inside ",, , , , , , , ,	
,"HOGG, John	Full ",, , , , ,	
,"HUNTER,",, ,H,e,r,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"JONES, Abraham	Centre ",, , , , ,	
,"MCCALLUM, Donald	Full ",, , , , ,	
,"MURRAY, Thomas	Inside ",, , , , , , , ,	
,"RATCLIFFE, Jack	Full ",, , , , ,	
,"REID, Geordie	Inside ",, , , , , , , ,	
,"THACKERAY,",, ,J,i,m,	,W,i,n,g,e,r,	
,"THOMPSON, William	Inside ",, , , , , , , ,	
,"TRECHMANN, Otto	Centre ",, , , , , , , ,	
,"WALKER, Bobbie	Inside ",, , , , , , , ,	
,"WILCOX, Freddie	Inside ",, , , , , , , ,	
,"WILLIAMSON,",, ,T,i,m,	,G,o,a,l,k,e,e,p,e,r,	
,"WORRALL,",, ,B,i,l,l,	,G,o,a,l,k,e,e,p,e,r,	
