Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAKER, Alf	Wing ",, , , , ,	
,"BLYTH, Billy	Inside ",, , , , , , , ,	
,"BOREHAM, Reg	Inside ",, , , , , , , ,	
,"BUCKLEY, Walter	Wing ",, , , , ,	
,"BUTLER, Jack	Central ",, , , , , , , , ,	
,"CLARK,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"COCKLE, Ernie	Centre ",, , , , , , , ,	
,"COLLIN, George	Full ",, , , , ,	
,"EARLE, Stan	Inside ",, , , , , , , ,	
,"FOSTER, James	Centre ",, , , , ,	
,"GRAHAM, Alex	Centre ",, , , , ,	
,"HADEN,",, ,S,a,m,	,W,i,n,g,e,r,	
,"JOHN, Bob	Wing ",, , , , ,	
,"JONES, Fred	Inside ",, , , , , , , ,	
,"KENNEDY, Andy	Full ",, , , , ,	
,"MACKIE, Alex	Full ",, , , , ,	
,"MCGINN,",, ,H,u,g,h,	,W,i,n,g,e,r,	
,"MILNE, Billy	Wing ",, , , , ,	
,"MOFFAT,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"NEIL, Andy	Inside ",, , , , , , , ,	
,"PATERSON,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"RAMSAY, Jimmy	Inside ",, , , , , , , ,	
,"ROBSON,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"RUTHERFORD,",, ,J,o,c,k,	,W,i,n,g,e,r,	
,"TONER,",, ,J,o,e,	,W,i,n,g,e,r,	
,"TOWNROW, Frank	Wing ",, , , , ,	
,"TURNBULL, Bobby	Centre ",, , , , , , , ,	
,"VOYSEY, Clem	Centre ",, , , , ,	
,"WALLINGTON,",, ,E,r,n,i,e,	,W,i,n,g,e,r,	
,"WHITTAKER, Tom	Wing ",, , , , ,	
,"WOODS, Harry	Inside ",, , , , , , , ,	
,"YOUNG, Andrew	Centre ",, , , , , , , ,	
