Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARNETT,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"BLAKE,",, ,H,e,r,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"BROOKS,",, ,S,a,m,m,y,	,W,i,n,g,e,r,	
,"BROWN, Bob	Full ",, , , , ,	
,"CLAY, Tommy	Full ",, , , , ,	
,"DIMMOCK,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"DUFFUS, Jack	Wing ",, , , , ,	
,"ELKES, Jack	Inside ",, , , , , , , ,	
,"FORSTER, Matt	Full ",, , , , ,	
,"GRIMSDELL, Arthur	Wing ",, , , , ,	
,"HANDLEY,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"HARGREAVES, Harry	Inside ",, , , , , , , ,	
,"LINDSAY, Alex	Centre ",, , , , , , , ,	
,"LOWE, Harry	Centre ",, , , , ,	
,"MACDONALD, Bob	Full ",, , , , ,	
,"MADDISON,",, ,G,e,o,r,d,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"MCCUDDEN, Frank	Inside ",, , , , , , , ,	
,"OSBORNE, Frank	Centre ",, , , , , , , ,	
,"POYNTON, Cecil	Full ",, , , , ,	
,"PURDY,",, ,A,r,t,h,u,r,	,G,o,a,l,k,e,e,p,e,r,	
,"ROSS, Jimmy	Full ",, , , , ,	
,"ROWE, Arthur	Central ",, , , , , , , , ,	
,"SAGE, Billy	Wing ",, , , , ,	
,"SEED, Jimmy	Inside ",, , , , , , , ,	
,"SKINNER, Jimmy	Wing ",, , , , ,	
,"SMITH, Bert	Wing ",, , , , ,	
,"SMITH, Billy	Full ",, , , , ,	
,"THOMPSON,",, ,A,n,d,y,	,W,i,n,g,e,r,	
,"WALDEN,",, ,F,a,n,n,y,	,W,i,n,g,e,r,	
,"WALTERS, Charlie	Centre ",, , , , ,	
,"WHITE, Sid	Wing ",, , , , 
