Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMSTRONG, Jimmy	Inside ",, , , , , , , ,	
,"BAKER,",, ,H,o,w,a,r,d,	,G,o,a,l,k,e,e,p,e,r,	
,"BARRETT, Fred	Full ",, , , , ,	
,"BENNETT, Walter	Wing ",, , , , ,	
,"BOWER, Alfred ",       	Full Back
,"BROWN, Billy	Inside ",, , , , , , , ,	
,"CAMERON, David	Wing ",, , , , ,	
,"CASTLE,",, ,S,i,d,	,W,i,n,g,e,r,	
,"CRAWFORD,",, ,J,a,c,k,i,e,	,W,i,n,g,e,r,	
,"DUFFY, Barney	Wing ",, , , , ,	
,"FERGUSON, Willie	Wing ",, , , , ,	
,"FINLAYSON, Bill	Inside ",, , , , , , , ,	
,"FORD,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"FREW, Jimmy	Centre ",, , , , ,	
,"HAMPTON,",, ,C,o,l,i,n,	,G,o,a,l,k,e,e,p,e,r,	
,"HARROW, Jack	Full ",, , , , ,	
,"HAYWOOD,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"HUGHES, Joseph	Centre ",, , , , , , , ,	
,"LINFOOT,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"MARSH,",, ,W,i,l,s,o,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MCNEIL,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"MEEHAN, Tommy	Wing ",, , , , ,	
,"MILLER, Harold	Inside ",, , , , , , , ,	
,"PRIESTLEY, Jock	Wing ",, , , , ,	
,"SMITH, George	Full ",, , , , ,	
,"THAIN, Albert	Inside ",, , , , , , , ,	
,"WHITTON, Willie	Centre ",, , , , , , , ,	
,"WILDING, Harry	Centre ",, , , , ,	
,"WILSON, Andy	Inside ",, , , , , , , ,	
