Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BLACKETT, Joe	Full ",, , , , ,	
,"CARRICK,",, ,C,h,r,i,s,	,W,i,n,g,e,r,	
,"CASSIDY, Joseph	Inside ",, , , , , , , ,	
,"CRAWFORD,",, ,J,a,m,e,s,	,W,i,n,g,e,r,	
,"CURRIE, Bob	Inside ",, , , , , , , ,	
,"DAVIDSON, Andy	Wing ",, , , , ,	
,"DOUGLAS,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"GETTINS, Joe	Centre ",, , , , , , , ,	
,"GODLEY, Bill	Inside ",, , , , , , , ,	
,"GOODSON, Len	Inside ",, , , , , , , ,	
,"HOGG, John	Full ",, , , , ,	
,"JONES, Abraham	Centre ",, , , , ,	
,"MACFARLANE,",, ,R,a,b,	,G,o,a,l,k,e,e,p,e,r,	
,"MCAULEY, Willie	Inside ",, , , , , , , ,	
,"MILLAR, Jimmy	Wing ",, , , , ,	
,"MUIR,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"MUIR, William	Wing ",, , , , ,	
,"PIERCY, Frank	Full ",, , , , ,	
,"RAMSAY, Andrew	Full ",, , , , ,	
,"ROBERTSON, Alexander	Centre ",, , , , , , , ,	
,"ROBERTSON,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"SHINNER, Bert	Centre ",, , , , , , , ,	
,"SMITH, David	Wing ",, , , , ,	
,"THOMSON, Alex	Centre ",, , , , , , , ,	
,"WATSON, Bob	Inside ",, , , , , , , ,	
,"WILLIAMSON,",, ,T,i,m,	,G,o,a,l,k,e,e,p,e,r,	
