Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARRON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"BEECH, George	Inside ",, , , , , , , ,	
,"CHAPMAN, Harry	Inside ",, , , , , , , ,	
,"CRAWSHAW, Percy	Wing ",, , , , ,	
,"CRAWSHAW, Tommy	Centre ",, , , , ,	
,"DAVIS,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"FERRIER, Bob	Wing ",, , , , ,	
,"HOUNSFIELD,",, ,R,e,g,i,n,a,l,d,	,W,i,n,g,e,r,	
,"LANGLEY, Ambrose	Full ",, , , , ,	
,"LAYTON, Willie	Full ",, , , , ,	
,"LYALL,",, ,J,a,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"MALLOCH, Jock	Inside ",, , , , , , , ,	
,"MARRISON, Tom	Inside ",, , , , , , , ,	
,"MORALEE, Matt	Centre ",, , , , ,	
,"RUDDLESDIN, Harry	Wing ",, , , , ,	
,"RYALLS,",, ,J,o,e,	,W,i,n,g,e,r,	
,"SIMPSON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"SIMPSON, Vivian	Inside ",, , , , , , , ,	
,"SPIKSLEY,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"STEWART, Jimmy	Inside ",, , , , , , , ,	
,"STUBBS,",, ,F,r,a,n,k,	,G,o,a,l,k,e,e,p,e,r,	
,"THACKERAY, Fred	Full ",, , , , ,	
,"WILSON, Andy	Centre ",, , , , , , , ,	
