Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLAN, Jack	Centre ",, , , , , , , ,	
,"BADDELEY, George	Wing ",, , , , ,	
,"BETTELEY, Dick	Full ",, , , , ,	
,"BOWSER, Sid	Centre ",, , , , ,	
,"BUCK, Fred	Inside ",, , , , , , , ,	
,"COOK, Arthur	Full ",, , , , ,	
,"DEACEY, Charlie	Centre ",, , , , ,	
,"GREGORY,",, ,H,o,w,a,r,d,	,W,i,n,g,e,r,	
,"HIBBERT, James	Wing ",, , , , ,	
,"JEPHCOTT,",, ,C,l,a,u,d,e,	,W,i,n,g,e,r,	
,"LLOYD,",, ,A,m,o,s,	,W,i,n,g,e,r,	
,"MANNERS, Jack	Wing ",, , , , ,	
,"MCNEAL, Bobby	Wing ",, , , , ,	
,"MOORWOOD,",, ,L,e,n,	,G,o,a,l,k,e,e,p,e,r,	
,"MORRIS, Fred	Inside ",, , , , , , , ,	
,"PAILOR, Bob	Centre ",, , , , , , , ,	
,"PEARSON,",, ,H,u,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"PENNINGTON, Jesse	Full ",, , , , ,	
,"SHEARMAN,",, ,B,e,n,	,W,i,n,g,e,r,	
,"SMITH, Joe	Full ",, , , , ,	
,"WATERHOUSE, Frank	Wing ",, , , , ,	
,"WOLLASTON,",, ,W,i,l,l,i,a,m,	,W,i,n,g,e,r,	
,"WOOD, Matt	Full ",, , , , ,	
,"WRIGHT, Harry	Inside ",, , , , , , , ,	
