Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANSTEY,",, ,B,r,e,n,d,e,l,	,G,o,a,l,k,e,e,p,e,r,	
,"ASKEW, Billy	Wing ",, , , , ,	
,"BACHE, Joe	Inside ",, , , , , , , ,	
,"BIRCH, Jimmy	Inside ",, , , , , , , ,	
,"BUCKLEY, Chris	Centre ",, , , , ,	
,"EDGLEY,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"EDWARDS, Alfred	Centre ",, , , , ,	
,"GERRISH, Billy	Inside ",, , , , , , , ,	
,"GOODE, Bert	Inside ",, , , , , , , ,	
,"HALL,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"HAMPTON, Harry	Centre ",, , , , , , , ,	
,"HENSHALL,",, ,H,o,r,a,c,e,	,W,i,n,g,e,r,	
,"HUNTER, George	Wing ",, , , , ,	
,"KEARNS, John	Full ",, , , , ,	
,"LINDON,",, ,A,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"LITTLEWOOD, Wilfred	Full ",, , , , ,	
,"LOGAN, James	Wing ",, , , , ,	
,"LYONS, Tommy	Full ",, , , , ,	
,"MANN, Frank	Inside ",, , , , , , , ,	
,"MCCLURE, Samuel	Inside ",, , , , , , , ,	
,"MILES, Alf	Full ",, , , , ,	
,"MORRIS, William	Centre ",, , , , ,	
,"MOSS, Arthur	Wing ",, , , , ,	
,"RALPHS,",, ,A,l,b,e,r,t,	,W,i,n,g,e,r,	
,"RICHARDS,",, ,L,e,o,n,a,r,d,	,G,o,a,l,k,e,e,p,e,r,	
,"ROOSE,",, ,D,i,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"STEPHENSON, Clem	Inside ",, , , , , , , ,	
,"TRANTER, George	Wing ",, , , , ,	
,"WALLACE,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"WALTERS, Joe	Inside ",, , , , , , , ,	
,"WATSON,",, ,W,a,l,t,e,r,	,W,i,n,g,e,r,	
,"WESTON, Tommy	Full ",, , , , ,	
,"WHITTAKER, Samson	Wing ",, , , , ,	
,"WILLIAMSON, John	Full ",, , , , 
