Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANDERSON, David	Wing ",, , , , ,	
,"BAKER, George	Full ",, , , , ,	
,"BANNISTER, Jimmy	Inside ",, , , , , , , ,	
,"BEAUMONT,",, ,S,y,d,	,W,i,n,g,e,r,	
,"BRADLEY,",, ,H,e,r,b,e,r,t,	,W,i,n,g,e,r,	
,"BROADHURST, Fred	Full ",, , , , ,	
,"DANSON,",, ,H,e,r,b,i,e,	,W,i,n,g,e,r,	
,"ENGLISH, Jack	Full ",, , , , ,	
,"GALLOWAY, Tommy	Wing ",, , , , ,	
,"GREEN, Benny	Inside ",, , , , , , , ,	
,"HALL,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"HALL, Proctor	Inside ",, , , , , , , ,	
,"HOLDSWORTH, Eddie	Wing ",, , , , ,	
,"JOHNSTON, James	Wing ",, , , , ,	
,"KIRBY, Billy	Inside ",, , , , , , , ,	
,"MCBRIDE,",, ,P,e,t,e,r,	,G,o,a,l,k,e,e,p,e,r,	
,"MCCALL, Joe	Centre ",, , , , ,	
,"MCFADYEN, Charlie	Full ",, , , , ,	
,"MCKELLAR, Charles	Centre ",, , , , , , , ,	
,"MCKNIGHT, Jimmy	Inside ",, , , , , , , ,	
,"MORLEY,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"RODWAY, Tommy	Full ",, , , , ,	
,"TAYLOR,",, ,H,e,r,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"THOMPSON,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"THOMPSON, Bob	Centre ",, , , , , , , ,	
,"TOONE,",, ,P,e,r,c,y,	,G,o,a,l,k,e,e,p,e,r,	
,"TURNER,",, ,B,o,b,	,W,i,n,g,e,r,	
,"WAREING, Billy	Wing ",, , , , ,	
,"WINTERHALDER,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r
