Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BEARE,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"BENNETT, Tommy	Centre ",, , , , , , , ,	
,"BRADSHAW, Frank	Inside ",, , , , , , , ,	
,"BROWELL, Tommy	Centre ",, , , , , , , ,	
,"CHALLINOR, Sam	Wing ",, , , , ,	
,"CHEDGZOY,",, ,S,a,m,	,W,i,n,g,e,r,	
,"CLENNELL, Joe	Inside ",, , , , , , , ,	
,"FERN,",, ,T,o,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"FLEETWOOD, Tommy	Centre ",, , , , ,	
,"GRENYER, Alan	Wing ",, , , , ,	
,"HARRIS, Val	Wing ",, , , , ,	
,"HARRISON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"HODGE,",, ,W,i,l,l,i,a,m,	,G,o,a,l,k,e,e,p,e,r,	
,"HOUSTON,",, ,J,o,h,n,n,y,	,W,i,n,g,e,r,	
,"JEFFERIS, Frank	Inside ",, , , , , , , ,	
,"JOHNSTON, Leslie	Inside ",, , , , , , , ,	
,"MACONNACHIE, Jock	Full ",, , , , ,	
,"MAKEPEACE, Harry	Wing ",, , , , ,	
,"MITCHELL,",, ,F,r,a,n,k,	,G,o,a,l,k,e,e,p,e,r,	
,"NUTTALL, Tommy	Inside ",, , , , , , , ,	
,"PAGE, Jack	Full ",, , , , ,	
,"PAGE, Tom	Inside ",, , , , , , , ,	
,"PALMER,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"PARKER, Bobby	Centre ",, , , , , , , ,	
,"SEED, Angus	Full ",, , , , ,	
,"SIMPSON, Bobby	Full ",, , , , ,	
,"STEVENSON, William	Full ",, , , , ,	
,"THOMPSON, Bob	Full ",, , , , ,	
,"TURNER,",, ,G,i,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"WAREING, Billy	Wing ",, , , , ,	
,"WELLER, Louis	Full ",, , , , 
