Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENTLEY, Harry	Wing ",, , , , ,	
,"BRELSFORD, Chas	Full ",, , , , ,	
,"BRETNALL, Oscar	Centre ",, , , , , , , ,	
,"BRITTLETON, Tom	Wing ",, , , , ,	
,"BURKINSHAW, Jack	Wing ",, , , , ,	
,"BURKINSHAW,",, ,L,a,u,r,i,e,	,W,i,n,g,e,r,	
,"CAMPBELL, Jimmy	Wing ",, , , , ,	
,"DAVISON,",, ,T,e,d,d,y,	,G,o,a,l,k,e,e,p,e,r,	
,"GILL, Jimmy	Inside ",, , , , , , , ,	
,"GLENNON, Teddy	Inside ",, , , , , , , ,	
,"KIRKMAN,",, ,S,a,m,	,W,i,n,g,e,r,	
,"LAMB, John	Wing ",, , , , ,	
,"MCGREGOR, Robert	Centre ",, , , , , , , ,	
,"MCLEAN, David	Centre ",, , , , , , , ,	
,"MCSKIMMING, Bob	Centre ",, , , , ,	
,"MILLER, Jimmy	Wing ",, , , , ,	
,"MONAGHAN,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"NICHOLSON, Horace	Wing ",, , , , ,	
,"PARKES, David	Centre ",, , , , ,	
,"PICKERING,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"PLATTS, Harry	Centre ",, , , , , , , ,	
,"ROBERTSON,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"SPOORS, Jimmy	Full ",, , , , ,	
,"STREETS,",, ,G,e,o,r,g,e,	,G,o,a,l,k,e,e,p,e,r,	
,"WILSON, Andy	Centre ",, , , , , , , ,	
,"WORRALL, Ted	Full ",, , , , ,	
,"WRIGHT,",, ,P,e,r,c,y,	,W,i,n,g,e,r,	
