Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENSON, Bob	Full ",, , , , ,	
,"BRELSFORD, Bill	Wing ",, , , , ,	
,"COOK, Bill	Full ",, , , , ,	
,"EVANS,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"FAZACKERLEY, Stan	Inside ",, , , , , , , ,	
,"GILLESPIE, Billy	Inside ",, , , , , , , ,	
,"HARDINGE, Wally	Inside ",, , , , , , , ,	
,"HAWLEY, Fred	Centre ",, , , , ,	
,"HUFTON,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"KITCHEN, Joe	Centre ",, , , , , , , ,	
,"LEAFE, Dicky	Inside ",, , , , , , , ,	
,"LIEVESLEY,",, ,J,o,e,	,G,o,a,l,k,e,e,p,e,r,	
,"LINDLEY,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"MCGUIRE, James	Wing ",, , , , ,	
,"MITCHELL,",, ,J,o,e,	,G,o,a,l,k,e,e,p,e,r,	
,"NEAVE, Robert	Centre ",, , , , ,	
,"NEEDHAM, Ernest	Wing ",, , , , ,	
,"PEARSON,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"REVILL,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"RICHARDSON, Tom	Full ",, , , , ,	
,"RITCHIE,",, ,D,u,n,c,a,n,	,W,i,n,g,e,r,	
,"SIMMONS, Jim	Inside ",, , , , , , , ,	
,"SMITH, Joe	Full ",, , , , ,	
,"STURGESS, Albert	Wing ",, , , , ,	
,"TRUEMAN, Albert	Wing ",, , , , ,	
,"WILKINSON, Bernard	Centre ",, , , , 
