Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARTLETT,",, ,A,l,b,e,r,t,	,W,i,n,g,e,r,	
,"BIGGAR,",, ,A,l,e,x,	,W,i,n,g,e,r,	
,"BOND,",, ,D,i,c,k,i,e,	,W,i,n,g,e,r,	
,"BOOCOCK, Irvine	Full ",, , , , ,	
,"BOOKMAN,",, ,L,o,u,i,s,	,W,i,n,g,e,r,	
,"CAMPBELL, Bob	Full ",, , , , ,	
,"CHESSER, Billy	Inside ",, , , , , , , ,	
,"CLARK, Jack	Centre ",, , , , , , , ,	
,"DEVINE, Archie	Inside ",, , , , , , , ,	
,"DOOLAN, Sandy	Full ",, , , , ,	
,"EWART,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"FOX, Oscar	Inside ",, , , , , , , ,	
,"GANE, George	Full ",, , , , ,	
,"GRIMSHAW,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"HAMPTON, Harry	Wing ",, , , , ,	
,"HARGREAVES, Joe	Wing ",, , , , ,	
,"LOGAN,",, ,P,e,t,e,r,	,W,i,n,g,e,r,	
,"MCDONALD, Jimmy	Wing ",, , , , ,	
,"MCILVENNY, Jimmy	Inside ",, , , , , , , ,	
,"MCILWRAITH, Frank	Full ",, , , , ,	
,"MELLORS,",, ,M,a,r,k,	,G,o,a,l,k,e,e,p,e,r,	
,"O'ROURKE, Frank	Centre ",, , , , , , , ,	
,"PEART, Harry	Centre ",, , , , ,	
,"POTTS, Fred	Full ",, , , , ,	
,"ROBINSON, George	Wing ",, , , , ,	
,"SPEIRS, Jimmy	Inside ",, , , , , , , ,	
,"STORER, Charlie	Centre ",, , , , ,	
,"THOMPSON,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"TORRANCE, Bob	Centre ",, , , , ,	
,"WALDEN, Harold	Centre ",, , , , , , , ,	
,"WALKER, Billy	Inside ",, , , , , , , ,	
,"WYLLIE, Jock	Full ",, , , , ,	
