Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARTLETT,",, ,A,l,b,e,r,t,	,W,i,n,g,e,r,	
,"CAMPBELL, Bob	Full ",, , , , ,	
,"CHAPLIN, George	Full ",, , , , ,	
,"CLARKE,",, ,W,i,l,l,i,e,	,W,i,n,g,e,r,	
,"COMRIE, Jimmy	Centre ",, , , , ,	
,"FARREN, Fred	Full ",, , , , ,	
,"GOULD,",, ,W,i,l,l,i,e,	,W,i,n,g,e,r,	
,"GRIMES,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"HANDLEY,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"HANGER, Harry	Wing ",, , , , ,	
,"HARDMAN,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"HIGGINSON, Sam	Inside ",, , , , , , , ,	
,"KENWORTHY, Ernest	Inside ",, , , , , , , ,	
,"LEESE, Harry	Inside ",, , , , , , , ,	
,"LINTOTT, Evelyn	Centre ",, , , , ,	
,"LOGAN,",, ,P,e,t,e,r,	,W,i,n,g,e,r,	
,"MCDERMOTT, Tommy	Inside ",, , , , , , , ,	
,"MCDONALD, Jimmy	Wing ",, , , , ,	
,"MCLEAN, Jimmy	Full ",, , , , ,	
,"MELLORS,",, ,M,a,r,k,	,G,o,a,l,k,e,e,p,e,r,	
,"MELVILLE, David	Wing ",, , , , ,	
,"O'ROURKE, Frank	Centre ",, , , , , , , ,	
,"ROBERTS, Jimmy	Full ",, , , , ,	
,"ROBINSON, George	Wing ",, , , , ,	
,"SMITH, Wally	Inside ",, , , , , , , ,	
,"SMITH, Billy	Inside ",, , , , , , , ,	
,"SPENDIFF,",, ,M,a,r,t,i,n,	,G,o,a,l,k,e,e,p,e,r,	
,"TORRANCE, Bob	Centre ",, , , , ,	
,"WHITTAKER, Fred	Inside ",, , , , , , , ,	
,"WHITTINGHAM, Bob	Inside ",, , , , , , , ,	
,"WILLIAMS, Louis	Centre ",, , , , ,	
,"WILSON, Clare	Wing ",, , , , ,	
,"WISE,",, ,M,i,c,k,y,	,G,o,a,l,k,e,e,p,e,r
