Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMSTRONG, Jack	Wing ",, , , , ,	
,"BANNISTER, Thomas	Inside ",, , , , , , , ,	
,"BIRCH,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"BUTLER, Dick	Wing ",, , , , ,	
,"DUDLEY, Walter	Full ",, , , , ,	
,"GIBSON, Tommy	Full ",, , , , ,	
,"GREEN, Arthur	Centre ",, , , , , , , ,	
,"HOOPER,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"HUGHES, Teddy	Wing ",, , , , ,	
,"IREMONGER, Jim	Full ",, , , , ,	
,"LINACRE,",, ,H,a,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
,"MALTBY, George ",       	Full Back
,"MARRISON, Tom	Inside ",, , , , , , , ,	
,"MORRIS, Grenville	Inside ",, , , , , , , ,	
,"NEEDHAM, George	Wing ",, , , , ,	
,"NIBLO, Tommy	Centre ",, , , , , , , ,	
,"NICHOL, Willie	Centre ",, , , , , , , ,	
,"ROWAN, Fred	Inside ",, , , , , , , ,	
,"SHEARMAN, Bill	Inside ",, , , , , , , ,	
,"SPOUNCER,",, ,A,l,f,	,W,i,n,g,e,r,	
,"WEST, Enoch ",        	Centre Forward
,"WHITCHURCH, Herbert	Inside ",, , , , , , , ,	
,"WOLFE, George	Centre ",, , , , 
