Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ABRAM, Lol	Wing ",, , , , ,	
,"ARCHIBALD,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"BAXTER, Tom	Wing ",, , , , ,	
,"BETTRIDGE, Wally	Full ",, , , , ,	
,"BRITTAN, Harold	Centre ",, , , , , , , ,	
,"BROWNING,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"COCK, Jack	Centre ",, , , , , , , ,	
,"CROAL, Jimmy	Inside ",, , , , , , , ,	
,"DALE, George	Inside ",, , , , , , , ,	
,"DICKIE, Bill	Wing ",, , , , ,	
,"FORD,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"FREEMAN, Charlie	Inside ",, , , , , , , ,	
,"GALLON, James	Wing ",, , , , ,	
,"HALSE, Harold	Inside ",, , , , , , , ,	
,"HAMPTON,",, ,C,o,l,i,n,	,G,o,a,l,k,e,e,p,e,r,	
,"HARROW, Jack	Full ",, , , , ,	
,"HUGHES,",, ,J,o,e,	,G,o,a,l,k,e,e,p,e,r,	
,"LEE,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"LOGAN, Tom	Centre ",, , , , ,	
,"MARSHALL, Owen	Full ",, , , , ,	
,"MCMILLAN,",, ,S,t,u,a,r,t,	,W,i,n,g,e,r,	
,"MCNEIL,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"MIDDELBOE, Nils	Wing ",, , , , ,	
,"MOLYNEUX,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"NICHOLLS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"SHARP, Kenny	Inside ",, , , , , , , ,	
,"SPOTTISWOOD,",, ,J,o,e,	,W,i,n,g,e,r,	
,"TOWNROW, Frank	Wing ",, , , , ,	
,"WALKER, Andy	Wing ",, , , , ,	
,"WHITTINGHAM, Bob	Inside ",, , , , , , , ,	
,"WILDING, Harry	Centre ",, , , , 
