Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMSTRONG,",, ,T,o,m,	,G,o,a,l,k,e,e,p,e,r,	
,"BAKER,",, ,H,o,w,a,r,d,	,G,o,a,l,k,e,e,p,e,r,	
,"BAMBER, Jack	Wing ",, , , , ,	
,"BENNETT, Tommy	Centre ",, , , , , , , ,	
,"BROMILOW, Tom	Wing ",, , , , ,	
,"CAMPBELL,",, ,K,e,n,n,y,	,G,o,a,l,k,e,e,p,e,r,	
,"CHAMBERS, Harry	Inside ",, , , , , , , ,	
,"FORSHAW, Dick	Inside ",, , , , , , , ,	
,"JENKINSON, Bill	Full ",, , , , ,	
,"JOHNSON, Dick	Centre ",, , , , , , , ,	
,"LACEY,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"LAMB, Walter	Full ",, , , , ,	
,"LEWIS, Harry	Inside ",, , , , , , , ,	
,"LONGWORTH, Ephraim	Full ",, , , , ,	
,"LOWE, Harry	Wing ",, , , , ,	
,"LUCAS, Tommy	Full ",, , , , ,	
,"MATTHEWS, Billy	Central ",, , , , , , , , ,	
,"MCKINLAY, Donald	Full ",, , , , ,	
,"MCNAB, Jock	Wing ",, , , , ,	
,"MILLER, Jack	Inside ",, , , , , , , ,	
,"MILLER, Tom	Centre ",, , , , , , , ,	
,"MOLYNEUX, William	Wing ",, , , , ,	
,"PAGNAM, Fred	Centre ",, , , , , , , ,	
,"PEARSON,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"PURSELL, Bob	Full ",, , , , ,	
,"SCOTT,",, ,E,l,i,s,h,a,	,G,o,a,l,k,e,e,p,e,r,	
,"SHELDON,",, ,J,a,c,k,i,e,	,W,i,n,g,e,r,	
,"SPEAKMAN, Sam	Full ",, , , , ,	
,"STANLEY, Tom	Full ",, , , , ,	
,"STANSFIELD, Jimmy	Full ",, , , , ,	
,"WADE, Ted	Inside ",, , , , , , , ,	
,"WADSWORTH,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"WADSWORTH, Walter	Centre ",, , , , ,	
