Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALL, Tommy	Centre ",, , , , ,	
,"BERTRAM, Billy	Inside ",, , , , , , , ,	
,"BEST,",, ,J,e,r,r,y,	,W,i,n,g,e,r,	
,"BOOTH, Tommy	Inside ",, , , , , , , ,	
,"BRADLEY,",, ,B,i,l,l,	,G,o,a,l,k,e,e,p,e,r,	
,"COOPER,",, ,E,d,w,a,r,d,	,W,i,n,g,e,r,	
,"CURRY, Tom	Wing ",, , , , ,	
,"DARK, Alf	Centre ",, , , , ,	
,"DIXON, Stan	Centre ",, , , , ,	
,"FINLAY, Jock	Wing ",, , , , ,	
,"GIBSON,",, ,B,o,b,	,W,i,n,g,e,r,	
,"HAGAN, Alfie	Inside ",, , , , , , , ,	
,"HALL, Tom	Inside ",, , , , , , , ,	
,"HAMPSON, Billy	Full ",, , , , ,	
,"HENDERSON, James	Inside ",, , , , , , , ,	
,"HENDERSON, Tommy	Full ",, , , , ,	
,"HEWISON, Bob	Wing ",, , , , ,	
,"HIBBERT, Billy	Centre ",, , , , , , , ,	
,"HUDSPETH, Frank	Full ",, , , , ,	
,"HUNTER, James	Full ",, , , , ,	
,"KETTLE,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"KIDD,",, ,E,r,n,e,s,t,	,W,i,n,g,e,r,	
,"KING, John	Inside ",, , , , , , , ,	
,"LAWRENCE,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"LOW, Wilf	Centre ",, , , , ,	
,"MCCRACKEN, Billy	Full ",, , , , ,	
,"MCKECHNIE, Jimmy	Full ",, , , , ,	
,"MELLOR,",, ,W,i,l,l,i,a,m,	,G,o,a,l,k,e,e,p,e,r,	
,"MOONEY, Peter	Wing ",, , , , ,	
,"NEWTON, Billy	Wing ",, , , , ,	
,"PHILLIPSON, Tom	Centre ",, , , , , , , ,	
,"PYKE, George	Centre ",, , , , , , , ,	
,"RAINNIE, Alex	Wing ",, , , , ,	
,"RAMSAY,",, ,A,l,e,x,	,W,i,n,g,e,r,	
,"ROBINSON,",, ,R,a,y,	,W,i,n,g,e,r,	
,"SMAILES, Andy	Inside ",, , , , , , , ,	
,"SPILSBURY,",, ,A,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"SWAN, Chris	Inside ",, , , , , , , ,	
,"WAKE, Harry	Wing ",, , , , ,	
,"WILSON, Jack	Wing ",, , , , ,	
,"WILSON, Billy	Wing ",, , , , ,	
