Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARKAS, Ned	Full ",, , , , ,	
,"BROWN, George	Centre ",, , , , , , , ,	
,"CARR, Billy	Wing ",, , , , ,	
,"CAWTHORNE, Harry	Wing ",, , , , ,	
,"COOK, Billy	Inside ",, , , , , , , ,	
,"COWAN, Bob	Centre ",, , , , , , , ,	
,"DENT, Johnny	Centre ",, , , , , , , ,	
,"DEVLIN, Bill	Centre ",, , , , , , , ,	
,"GOODALL, Roy	Full ",, , , , ,	
,"HARRIS, Bill	Inside ",, , , , , , , ,	
,"HILLS,",, ,R,a,l,p,h,	,W,i,n,g,e,r,	
,"JACKSON,",, ,A,l,e,x,	,W,i,n,g,e,r,	
,"KELLY, Bob	Inside ",, , , , , , , ,	
,"MEADS, Tommy	Wing ",, , , , ,	
,"MERCER,",, ,B,i,l,l,y,	,G,o,a,l,k,e,e,p,e,r,	
,"RAW, Harry	Inside ",, , , , , , , ,	
,"SHAW, George	Full ",, , , , ,	
,"SLICER,",, ,J,a,c,k,i,e,	,W,i,n,g,e,r,	
,"SMITH, Norman	Wing ",, , , , ,	
,"SMITH,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"STEELE, David	Wing ",, , , , ,	
,"STEPHENSON, Clem	Inside ",, , , , , , , ,	
,"TAYLOR,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"TURNER,",, ,H,u,g,h,	,G,o,a,l,k,e,e,p,e,r,	
,"WADSWORTH, Sam	Full ",, , , , ,	
,"WATSON, Billy	Wing ",, , , , ,	
,"WILSON, Tommy	Central ",, , , , , , , , ,	
