Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLAN, Jimmy	Full ",, , , , ,	
,"ARMAND, Jack	Inside ",, , , , , , , ,	
,"ATKINSON, Josh	Wing ",, , , , ,	
,"CHADWICK, Wilf	Inside ",, , , , , , , ,	
,"DUGGAN,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"EDWARDS, Willis	Wing ",, , , , ,	
,"FELL,",, ,J,a,c,k,i,e,	,W,i,n,g,e,r,	
,"HART, Ernie	Central ",, , , , , , , , ,	
,"JACKSON,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"JENNINGS, Tommy	Centre ",, , , , , , , ,	
,"KIRKPATRICK, Jim	Full ",, , , , ,	
,"MEARS, Frank	Centre ",, , , , , , , ,	
,"MENZIES, Bill	Full ",, , , , ,	
,"MITCHELL,",, ,T,o,m,	,W,i,n,g,e,r,	
,"POTTS,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"REED, George	Wing ",, , , , ,	
,"ROBERTS, Harry	Full ",, , , , ,	
,"ROBINSON, Dave	Full ",, , , , ,	
,"SISSONS,",, ,A,l,b,e,r,t,	,W,i,n,g,e,r,	
,"TOWNSLEY, Tom	Full ",, , , , ,	
,"TURNBULL,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"WAINSCOAT, Russell	Inside ",, , , , , , , ,	
,"WHIPP, Percy	Inside ",, , , , , , , ,	
,"WHITE, John	Inside ",, , , , , , , ,	
,"WHITE,",, ,S,a,m,	,W,i,n,g,e,r,	
,"YOUNG, Joe	Inside ",, , , , , , , ,	
