Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CAMPBELL, Austen	Wing ",, , , , ,	
,"COPE,",, ,H,a,r,o,l,d,	,G,o,a,l,k,e,e,p,e,r,	
,"CRAWFORD,",, ,J,o,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"CRISP,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"HARPER, Ted	Centre ",, , , , , , , ,	
,"HEALLESS, Harry	Wing ",, , , , ,	
,"HOLLAND, Peter	Inside ",, , , , , , , ,	
,"HUTTON, Jock	Full ",, , , , ,	
,"JONES, Herbert	Full ",, , , , ,	
,"LOW, David	Wing ",, , , , ,	
,"MCCULLOCH, Sam	Wing ",, , , , ,	
,"MCINTYRE, Johnny	Inside ",, , , , , , , ,	
,"MCKAY, Jock	Inside ",, , , , , , , ,	
,"MCLEAN, Tommy	Inside ",, , , , , , , ,	
,"MITCHELL,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"PROUDFOOT, Joseph	Full ",, , , , ,	
,"PUDDEFOOT, Syd	Inside ",, , , , , , , ,	
,"RANKIN, Willie	Central ",, , , , , , , , ,	
,"RIGBY,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"ROLLO, Dave	Full ",, , , , ,	
,"ROSCAMP, Jack	Wing ",, , , , ,	
,"ROXBURGH, Robert	Full ",, , , , ,	
,"SEWELL,",, ,R,o,n,n,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"SHAW,",, ,G,i,l,b,e,r,t,	,W,i,n,g,e,r,	
,"SIMPSON, Edwin	Wing ",, , , , ,	
,"SMAILES, Matt	Centre ",, , , , ,	
,"SMITH, Jack	Centre ",, , , , , , , ,	
,"WALTER,",, ,J,o,e,	,W,i,n,g,e,r,	
,"WATSON, Billy	Wing ",, , , , ,	
,"WHYTE, John	Wing ",, , , , 
