Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BATTY, Billy	Inside ",, , , , , , , ,	
,"BENSON, Bob	Full ",, , , , ,	
,"BRELSFORD, Bill	Wing ",, , , , ,	
,"BROOKS, Joe	Full ",, , , , ,	
,"EVANS,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"FRITH, Billy	Centre ",, , , , ,	
,"GALLIMORE, George	Inside ",, , , , , , , ,	
,"HARDINGE, Wally	Inside ",, , , , , , , ,	
,"JOBLING,",, ,L,e,n,	,W,i,n,g,e,r,	
,"JOHNSON, Charlie	Full ",, , , , ,	
,"KITCHEN, Joe	Centre ",, , , , , , , ,	
,"LIEVESLEY,",, ,J,o,e,	,G,o,a,l,k,e,e,p,e,r,	
,"MCGUIRE, James	Wing ",, , , , ,	
,"MITCHELL,",, ,J,o,e,	,G,o,a,l,k,e,e,p,e,r,	
,"NEEDHAM, Ernest	Wing ",, , , , ,	
,"PEAKE, Billy	Inside ",, , , , , , , ,	
,"PEART, Jack	Centre ",, , , , , , , ,	
,"ROBINS,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"ROBINSON, Alfred	Inside ",, , , , , , , ,	
,"SIMMONS, Jim	Inside ",, , , , , , , ,	
,"SMITH, Joe	Full ",, , , , ,	
,"STURGESS, Albert	Wing ",, , , , ,	
,"WALTON,",, ,J,o,e,	,W,i,n,g,e,r,	
,"WARD, William	Full ",, , , , ,	
,"WILKINSON, Bernard	Centre ",, , , , ,	
,"WISHART, McNab	Centre ",, , , , ,	
,"WRIGHT, Grayson	Inside ",, , , , , , , ,	
