Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMSTRONG, Jack	Wing ",, , , , ,	
,"BADGER, Bert	Wing ",, , , , ,	
,"BELL, Jack	Inside ",, , , , , , , ,	
,"BUTLER, Dick	Wing ",, , , , ,	
,"DERRICK, John	Inside ",, , , , , , , ,	
,"DUDLEY, Walter	Full ",, , , , ,	
,"FISHER, Alfred	Full ",, , , , ,	
,"GIBSON, Tommy	Full ",, , , , ,	
,"HASELL,",, ,B,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"HOOPER,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"HORROCKS,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"HUGHES, Teddy	Wing ",, , , , ,	
,"IREMONGER, Jim	Full ",, , , , ,	
,"MALTBY, George ",       	Full Back
,"MARRISON, Tom	Inside ",, , , , , , , ,	
,"MARSDEN, Joseph	Full ",, , , , ,	
,"MCNAUGHT, Hugh	Full ",, , , , ,	
,"MORRIS, Grenville	Inside ",, , , , , , , ,	
,"NEEDHAM, George	Wing ",, , , , ,	
,"PALMER,",, ,B,i,l,l,	,W,i,n,g,e,r,	
,"ROWAN, Fred	Inside ",, , , , , , , ,	
,"RYALLS,",, ,J,o,e,	,W,i,n,g,e,r,	
,"SMITH,",, ,J,o,h,n,	,G,o,a,l,k,e,e,p,e,r,	
,"SPOUNCER,",, ,A,l,f,	,W,i,n,g,e,r,	
,"VAUGHAN,",, ,W,i,l,l,i,a,m,	,W,i,n,g,e,r,	
,"WEST, Enoch ",        	Centre Forward
,"WHITCHURCH, Herbert	Inside ",, , , , , , , ,	
,"WOLFE, George	Centre ",, , , , ,	
