Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADAMS, Billy	Full ",, , , , ,	
,"ASHMORE,",, ,G,e,o,r,g,e,	,G,o,a,l,k,e,e,p,e,r,	
,"BEDFORD,",, ,L,e,w,	,W,i,n,g,e,r,	
,"BENTLEY, Alf	Centre ",, , , , , , , ,	
,"BLOOD, Bobby	Centre ",, , , , , , , ,	
,"BOWSER, Sid	Centre ",, , , , ,	
,"CLARK,",, ,B,e,n,j,a,m,i,n,	,W,i,n,g,e,r,	
,"COOK, Arthur	Full ",, , , , ,	
,"CRISP,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"GREGORY,",, ,H,o,w,a,r,d,	,W,i,n,g,e,r,	
,"HATTON, Sid	Wing ",, , , , ,	
,"IRWIN,",, ,G,e,o,r,g,e,	,G,o,a,l,k,e,e,p,e,r,	
,"JAMES, Roly	Wing ",, , , , ,	
,"JEPHCOTT,",, ,C,l,a,u,d,e,	,W,i,n,g,e,r,	
,"LEA, Alfred	Centre ",, , , , , , , ,	
,"LONG,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"MAGEE, Tommy	Wing ",, , , , ,	
,"MCNEAL, Bobby	Wing ",, , , , ,	
,"MORRIS, Fred	Inside ",, , , , , , , ,	
,"NEWALL, Tommy	Wing ",, , , , ,	
,"PEARSON,",, ,H,u,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"PENNINGTON, Jesse	Full ",, , , , ,	
,"REED, Fred	Centre ",, , , , ,	
,"RICHARDSON, Sammy	Wing ",, , , , ,	
,"SMITH, Alfred	Centre ",, , , , , , , ,	
,"SMITH, Joe	Full ",, , , , ,	
,"TAYLOR, Harry	Centre ",, , , , , , , ,	
,"TAYLOR,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
