Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLEN, Jack	Full ",, , , , ,	
,"BARNES, Horace	Inside ",, , , , , , , ,	
,"BRENNAN, Jack	Wing ",, , , , ,	
,"BROAD,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"BROWELL, Tommy	Centre ",, , , , , , , ,	
,"CARROLL, Frank	Inside ",, , , , , , , ,	
,"CARTWRIGHT,",, ,J,o,e,	,W,i,n,g,e,r,	
,"COOKSON, Sam	Full ",, , , , ,	
,"CRAWSHAW, Dick	Inside ",, , , , , , , ,	
,"EDELSTON, Joe	Wing ",, , , , ,	
,"FAYERS, Fred	Centre ",, , , , ,	
,"FLETCHER, Eli	Full ",, , , , ,	
,"GOODCHILD,",, ,J,i,m,	,G,o,a,l,k,e,e,p,e,r,	
,"GOODWIN,",, ,E,r,n,e,s,t,	,W,i,n,g,e,r,	
,"GRAY, George	Wing ",, , , , ,	
,"HAMILL, Mickey	Wing ",, , , , ,	
,"HORROCKS, Harry	Inside ",, , , , , , , ,	
,"JARVIS, Harold	Wing ",, , , , ,	
,"JOHNSON, Tommy	Inside ",, , , , , , , ,	
,"JOHNSTONE, John	Centre ",, , , , , , , ,	
,"KELLY,",, ,P,a,d,d,y,	,W,i,n,g,e,r,	
,"LEYLAND, John	Centre ",, , , , ,	
,"MURPHY, Billy ",     	Winger
,"SCOTT, Sid	Centre ",, , , , ,	
,"SHARP,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"SHARP, Sammy	Wing ",, , , , ,	
,"STANSFIELD, Jimmy	Full ",, , , , ,	
,"TAYLOR, Harry	Inside ",, , , , , , , ,	
,"THOMPSON,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"TYLER, Herbert	Centre ",, , , , ,	
,"WARNER, Jack	Inside ",, , , , , , , ,	
,"WOODCOCK, Wilf	Inside ",, , , , , , , ,	
,"WOOSNAM, Max	Centre ",, , , , ,	
