Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLAN, Jack	Centre ",, , , , , , , ,	
,"BARRIE, Alex	Centre ",, , , , ,	
,"BELL, Ted	Full ",, , , , ,	
,"BRIDGETT,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"BROWN,",, ,N,o,r,m,a,n,	,W,i,n,g,e,r,	
,"CARMICHAEL, Bob	Inside ",, , , , , , , ,	
,"CRAIG, Thomas	Full ",, , , , ,	
,"CURTIS,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"DAYKIN, Tom	Full ",, , , , ,	
,"FARQUHAR, Billy	Wing ",, , , , ,	
,"FORSTER, Harry	Full ",, , , , ,	
,"GEMMELL, Jimmy	Inside ",, , , , , , , ,	
,"HALL, Matthew	Inside ",, , , , , , , ,	
,"HOGG,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"HOLLEY, George	Inside ",, , , , , , , ,	
,"HUGGINS,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"HURDMAN,",, ,A,r,t,h,u,r,	,W,i,n,g,e,r,	
,"LAW,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"MCCONNELL, English	Centre ",, , , , ,	
,"MCGHIE, Joe	Centre ",, , , , ,	
,"MCINTOSH, Angus	Inside ",, , , , , , , ,	
,"METCALF, George	Wing ",, , , , ,	
,"NAISBY,",, ,T,o,m,	,G,o,a,l,k,e,e,p,e,r,	
,"RAINE,",, ,J,i,m,	,W,i,n,g,e,r,	
,"RHODES, Ephraim ",      	Full Back
,"SHAW, Joe	Centre ",, , , , , , , ,	
,"TAIT, Tommy	Wing ",, , , , ,	
,"WARD,",, ,B,o,b,	,G,o,a,l,k,e,e,p,e,r,	
,"WATSON, Jimmy	Full ",, , , , ,	
,"WILLIS, David	Wing ",, , , , ,	
