Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AITKEN, Andy	Centre ",, , , , ,	
,"APPLEYARD, Bill	Centre ",, , , , , , , ,	
,"BLACKBURN,",, ,R,o,b,e,r,t,	,W,i,n,g,e,r,	
,"BROWN, Harry	Inside ",, , , , , , , ,	
,"CARR, Jack	Wing ",, , , , ,	
,"DODDS,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"DUFFY,",, ,C,h,r,i,s,	,W,i,n,g,e,r,	
,"GARDNER, Alec	Wing ",, , , , ,	
,"GOSNELL,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"HENDERSON, Crosby	Full ",, , , , ,	
,"HIGGINS, Sandy	Inside ",, , , , , , , ,	
,"HOWIE, Jimmy	Inside ",, , , , , , , ,	
,"JOBEY, George	Wing ",, , , , ,	
,"KELSEY,",, ,B,i,l,l,y,	,G,o,a,l,k,e,e,p,e,r,	
,"KIRKALDY, James	Wing ",, , , , ,	
,"LAWRENCE,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"LIDDELL, Bob	Wing ",, , , , ,	
,"MCCLARENCE, Joe	Inside ",, , , , , , , ,	
,"MCCOMBIE, Andy	Full ",, , , , ,	
,"MCCRACKEN, Billy	Full ",, , , , ,	
,"MCWILLIAM, Peter	Wing ",, , , , ,	
,"NICHOLSON, Ben	Full ",, , , , ,	
,"ORR, Ronald	Inside ",, , , , , , , ,	
,"RUTHERFORD,",, ,J,o,c,k,	,W,i,n,g,e,r,	
,"SINCLAIR,",, ,T,h,o,m,a,s,	,G,o,a,l,k,e,e,p,e,r,	
,"SOYE, Jimmy	Inside ",, , , , , , , ,	
,"SPEEDIE, Finlay	Inside ",, , , , , , , ,	
,"TOMAN, Wilf	Centre ",, , , , , , , ,	
,"VEITCH, Colin	Centre ",, , , , ,	
,"WALTON, Bob	Full ",, , , , ,	
