Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BROAD, Jimmy	Centre ",, , , , , , , ,	
,"CASHMORE, Arthur	Centre ",, , , , , , , ,	
,"COOK, Billy	Full ",, , , , ,	
,"DIXON, Arthur	Wing ",, , , , ,	
,"DONNACHIE,",, ,J,o,e,	,W,i,n,g,e,r,	
,"GEE, Arthur	Centre ",, , , , , , , ,	
,"GOODWIN, Bill	Full ",, , , , ,	
,"GRUNDY, Harry	Full ",, , , , ,	
,"HODSON, Jimmy	Full ",, , , , ,	
,"KEMP, Gilbert	Inside ",, , , , , , , ,	
,"LESTER, Hugh	Full ",, , , , ,	
,"MATTHEWS,",, ,H,o,w,a,r,d,	,G,o,a,l,k,e,e,p,e,r,	
,"MOFFAT, Hugh	Wing ",, , , , ,	
,"PILKINGTON, Elliot	Centre ",, , , , ,	
,"ROBERTS, Charlie	Centre ",, , , , ,	
,"TAYLOR,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"TUMMON,",, ,O,l,l,i,e,	,W,i,n,g,e,r,	
,"WALTERS, Joe	Inside ",, , , , , , , ,	
,"WILSON, David	Wing ",, , , , ,	
