Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAMFORD, Tom	Full ",, , , , ,	
,"BARBER, John	Wing ",, , , , ,	
,"BOLTON,",, ,W,i,l,l,i,a,m,	,W,i,n,g,e,r,	
,"BOYLE, Tommy	Centre ",, , , , ,	
,"BROWN, Jonathan	Wing ",, , , , ,	
,"DAWSON,",, ,J,e,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
,"FREEMAN, Bert	Centre ",, , , , , , , ,	
,"GRICE,",, ,R,e,u,b,e,n,	,W,i,n,g,e,r,	
,"HALLEY, George	Wing ",, , , , ,	
,"HAMPSON, Walker	Wing ",, , , , ,	
,"HODGSON, Teddy	Inside ",, , , , , , , ,	
,"JONES, Cliff	Full ",, , , , ,	
,"KELLY, Bob	Inside ",, , , , , , , ,	
,"LINDLEY, Dick	Inside ",, , , , , , , ,	
,"LINDSAY, James	Inside ",, , , , , , , ,	
,"MITTON, Jack	Wing ",, , , , ,	
,"MOSSCROP,",, ,E,d,d,i,e,	,W,i,n,g,e,r,	
,"NESBITT,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"PICKERING, William	Centre ",, , , , , , , ,	
,"SEWELL,",, ,R,o,n,n,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"TAYLOR, David	Full ",, , , , ,	
,"THORPE, Levy	Wing ",, , , , ,	
,"TRANTER, Richard	Inside ",, , , , , , , ,	
,"WATSON, Billy	Wing ",, , , , ,	
,"WILDE, Jimmy	Full ",, , , , 
