Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALL, Jack	Inside ",, , , , , , , ,	
,"BARRETT, Jim	Central ",, , , , , , , , ,	
,"CADWELL, Albert	Wing ",, , , , ,	
,"COLLINS, Jimmy	Wing ",, , , , ,	
,"COX, Charlie	Full ",, , , , ,	
,"DIXON,",, ,B,o,b,	,G,o,a,l,k,e,e,p,e,r,	
,"EARL, Alf	Full ",, , , , ,	
,"EARLE, Stan	Inside ",, , , , , , , ,	
,"GIBBINS, Viv	Centre ",, , , , , , , ,	
,"HODGSON, Tommy	Full ",, , , , ,	
,"HUFTON,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"LISTER,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"MORAN, John	Inside ",, , , , , , , ,	
,"NORRIS, Fred	Wing ",, , , , ,	
,"POLLARD, Walter	Inside ",, , , , , , , ,	
,"ROBSON, George	Inside ",, , , , , , , ,	
,"RUFFELL,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"ST PIER, Wally	Central ",, , , , , , , , ,	
,"WADE, Reg	Full ",, , , , ,	
,"WADE, Bill	Full ",, , , , ,	
,"WATSON, Vic	Centre ",, , , , , , , ,	
,"WOOD,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"YEWS,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
