Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALDWIN,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"BUCHAN, Tom	Wing ",, , , , ,	
,"BUTLER,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"CHAMBERS, Frank	Full ",, , , , ,	
,"CREWE, Billy	Wing ",, , , , ,	
,"FARRINGTON, Robert	Inside ",, , , , , , , ,	
,"FINNEY, Alex	Full ",, , , , ,	
,"FLOOD, Charlie	Inside ",, , , , , , , ,	
,"HAWORTH, Bob	Full ",, , , , ,	
,"HOWARTH, Nelson	Wing ",, , , , ,	
,"HUGHES, Joseph	Centre ",, , , , , , , ,	
,"IVILL, Teddy	Full ",, , , , ,	
,"JACK, David	Inside ",, , , , , , , ,	
,"JENNINGS, Billy	Wing ",, , , , ,	
,"JOHNSTON, John	Full ",, , , , ,	
,"JONES,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"LONGWORTH, Bruce	Wing ",, , , , ,	
,"LOWE,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"MATTHEWS, Vince	Centre ",, , , , ,	
,"NEWNES, Jack	Wing ",, , , , ,	
,"NUTTALL, Harry	Wing ",, , , , ,	
,"PYM,",, ,D,i,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"ROBERTS,",, ,E,d,g,a,r,	,W,i,n,g,e,r,	
,"ROBERTS, Frank	Centre ",, , , , , , , ,	
,"ROWLEY, Walter	Centre ",, , , , ,	
,"SEDDON, Jimmy	Central ",, , , , , , , , ,	
,"SIMMONS, William	Centre ",, , , , , , , ,	
,"SIMPSON,",, ,H,e,r,b,i,e,	,W,i,n,g,e,r,	
,"SMITH, Charles	Wing ",, , , , ,	
,"SMITH, Joe	Inside ",, , , , , , , ,	
,"SMITH, John	Centre ",, , , , , , , ,	
,"THIRKELL, Percy	Full ",, , , , ,	
,"VIZARD,",, ,T,e,d,	,W,i,n,g,e,r,	
,"WALSH, Tommy ",    	Centre Forward
,"WRIGHT, Billy	Wing ",, , , , 
