Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAMBER, Jack	Wing ",, , , , ,	
,"BEADLES, Harry	Inside ",, , , , , , , ,	
,"BROMILOW, Tom	Wing ",, , , , ,	
,"CHAMBERS, Harry	Inside ",, , , , , , , ,	
,"FORSHAW, Dick	Inside ",, , , , , , , ,	
,"GILHESPY,",, ,C,y,r,i,l,	,W,i,n,g,e,r,	
,"HOPKIN,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"JOHNSON, Dick	Centre ",, , , , , , , ,	
,"KEEDWELL, Jack	Centre ",, , , , , , , ,	
,"LACEY,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"LONGWORTH, Ephraim	Full ",, , , , ,	
,"LUCAS, Tommy	Full ",, , , , ,	
,"MCKINLAY, Donald	Full ",, , , , ,	
,"MCNAB, Jock	Wing ",, , , , ,	
,"MITCHELL, Ronald	Wing ",, , , , ,	
,"PRATT, David	Wing ",, , , , ,	
,"SAMBROOK, Jack	Centre ",, , , , , , , ,	
,"SCOTT,",, ,E,l,i,s,h,a,	,G,o,a,l,k,e,e,p,e,r,	
,"SHONE, Danny	Inside ",, , , , , , , ,	
,"SMITH, George	Wing ",, , , , ,	
,"WADSWORTH,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"WADSWORTH, Walter	Centre ",, , , , ,	
,"WILKINSON,",, ,A,l,g,y,	,G,o,a,l,k,e,e,p,e,r,	
