Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BESWICK, Ewart	Centre ",, , , , ,	
,"BRITTLETON, Tom	Wing ",, , , , ,	
,"BROAD, Jimmy	Centre ",, , , , , , , ,	
,"BROAD,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"BROOKES,",, ,G,i,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"BROUGH, Harry	Wing ",, , , , ,	
,"CAMPBELL,",, ,K,e,n,n,y,	,G,o,a,l,k,e,e,p,e,r,	
,"CLARKE, George	Wing ",, , , , ,	
,"DAVIES, Harry	Inside ",, , , , , , , ,	
,"DIXON,",, ,B,o,b,	,G,o,a,l,k,e,e,p,e,r,	
,"EYRES, Jack	Inside ",, , , , , , , ,	
,"GROVES, Fred	Inside ",, , , , , , , ,	
,"HOWE, Tom	Full ",, , , , ,	
,"KASHER, Joe	Centre ",, , , , ,	
,"LENNON, George	Full ",, , , , ,	
,"MCGRORY, Bob	Full ",, , , , ,	
,"MILNE, Alec	Full ",, , , , ,	
,"NICHOLAS,",, ,D,a,i,	,W,i,n,g,e,r,	
,"POINTON,",, ,J,o,e,	,W,i,n,g,e,r,	
,"POOLE, Billy	Centre ",, , , , , , , ,	
,"RALPHS,",, ,B,e,r,t,	,W,i,n,g,e,r,	
,"RICHARDSON, Frank	Centre ",, , , , , , , ,	
,"ROUSE, Val	Wing ",, , , , ,	
,"RUTHERFORD,",, ,J,o,c,k,	,W,i,n,g,e,r,	
,"SCOTT,",, ,L,e,s,l,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"SMITH, Dickie	Wing ",, , , , ,	
,"SMITH, Alfred	Centre ",, , , , , , , ,	
,"STALEY, Victor	Centre ",, , , , , , , ,	
,"TEMPEST,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"WATKIN, Arthur	Inside ",, , , , , , , ,	
,"WESTON, Tommy	Full ",, , , , ,	
,"WHITEHURST, Bert	Centre ",, , , , , , , ,	
