Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ASHURST, Elias	Full ",, , , , ,	
,"BARTON, Percy	Wing ",, , , , ,	
,"BOWDEN,",, ,F,r,e,d,	,W,i,n,g,e,r,	
,"BRADFORD, Joe	Centre ",, , , , , , , ,	
,"BRIGGS,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"BRUCE, Harry	Central ",, , , , , , , , ,	
,"CASTLE, Frederick	Centre ",, , , , , , , ,	
,"CRINGAN, Jimmy	Central ",, , , , , , , , ,	
,"CROSBIE, Johnny	Inside ",, , , , , , , ,	
,"DALE, Dickie	Wing ",, , , , ,	
,"HARRIS,",, ,W,a,l,l,a,c,e,	,W,i,n,g,e,r,	
,"HIBBS,",, ,H,a,r,r,y,	,G,o,a,l,k,e,e,p,e,r,	
,"HUNTER, Bill	Centre ",, , , , ,	
,"ISLIP, Ernie	Inside ",, , , , , , , ,	
,"JONES, Jack	Full ",, , , , ,	
,"LIDDELL, George	Wing ",, , , , ,	
,"LINLEY,",, ,T,e,d,	,W,i,n,g,e,r,	
,"RUSSELL,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"SCRIVEN,",, ,A,u,b,r,e,y,	,W,i,n,g,e,r,	
,"TREMELLING,",, ,D,a,n,	,G,o,a,l,k,e,e,p,e,r,	
,"VINEY, Edward	Centre ",, , , , , , , ,	
,"WOMACK, Frank	Full ",, , , , ,	
