Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ASHURST, Bill	Full ",, , , , ,	
,"BARRY,",, ,L,e,n,	,W,i,n,g,e,r,	
,"COPE, Horace	Full ",, , , , ,	
,"CORNWELL, Ralph	Full ",, , , , ,	
,"CROPPER, Reg	Inside ",, , , , , , , ,	
,"DALY,",, ,J,o,e,	,W,i,n,g,e,r,	
,"DAVIS, Arthur	Inside ",, , , , , , , ,	
,"DINSDALE, Norman	Centre ",, , , , ,	
,"FLINT, Billy	Wing ",, , , , ,	
,"HARRIS, Neil	Centre ",, , , , , , , ,	
,"HILLS, Walter	Wing ",, , , , ,	
,"HILTON, Fred	Wing ",, , , , ,	
,"IREMONGER,",, ,A,l,b,e,r,t,	,G,o,a,l,k,e,e,p,e,r,	
,"KELLY, Peter	Inside ",, , , , , , , ,	
,"KEMP, Haydn	Wing ",, , , , ,	
,"MILLS, Paddy	Centre ",, , , , , , , ,	
,"PRICE,",, ,L,e,w,	,W,i,n,g,e,r,	
,"SMITH, George	Full ",, , , , ,	
,"SMITH, William	Full ",, , , , ,	
,"STANIFORTH, Chris	Centre ",, , , , , , , ,	
,"STREETS,",, ,G,e,o,r,g,e,	,G,o,a,l,k,e,e,p,e,r,	
,"SULLIVAN, Jim	Centre ",, , , , , , , ,	
,"TAYLOR,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"WIDDOWSON, Alf	Inside ",, , , , , , , ,	
,"WREN, Jack	Wing ",, , , , ,	
