Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAILLIE,",, ,D,a,v,i,d,	,G,o,a,l,k,e,e,p,e,r,	
,"BARRETT, Jim	Central ",, , , , , , , , ,	
,"BISHOP, Sid	Wing ",, , , , ,	
,"CADWELL, Albert	Wing ",, , , , ,	
,"CAMPBELL, John	Centre ",, , , , , , , ,	
,"CARTER, George	Wing ",, , , , ,	
,"COCKBURN,",, ,G,e,o,r,g,e,	,W,i,n,g,e,r,	
,"COLLINS, Jimmy	Wing ",, , , , ,	
,"EARL, Alf	Full ",, , , , ,	
,"EARLE, Stan	Inside ",, , , , , , , ,	
,"EASTMAN, George	Centre ",, , , , ,	
,"EDWARDS,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"GIBBINS, Viv	Centre ",, , , , , , , ,	
,"HEBDEN, Jack	Full ",, , , , ,	
,"HENDERSON, Billy	Full ",, , , , ,	
,"HODGSON, Tommy	Full ",, , , , ,	
,"HORLER, George	Full ",, , , , ,	
,"HUFTON,",, ,T,e,d,	,G,o,a,l,k,e,e,p,e,r,	
,"KANE,",, ,A,l,e,x,	,G,o,a,l,k,e,e,p,e,r,	
,"KAY, George	Centre ",, , , , ,	
,"MOORE, Billy	Inside ",, , , , , , , ,	
,"RUFFELL,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"RUFFELL, Bill	Inside ",, , , , , , , ,	
,"SURTEES, Albert	Centre ",, , , , , , , ,	
,"WATSON, Vic	Centre ",, , , , , , , ,	
,"WEALE,",, ,B,o,b,b,y,	,W,i,n,g,e,r,	
,"WILLIAMS, Billy	Inside ",, , , , , , , ,	
,"YEWS,",, ,T,o,m,m,y,	,W,i,n,g,e,r,	
,"YOUNG, Jack	Full ",, , , , ,	
