Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BANN, Bill	Full ",, , , , ,	
,"BRITTON,",, ,J,a,c,k,	,G,o,a,l,k,e,e,p,e,r,	
,"CLAY, Tommy	Full ",, , , , ,	
,"DIMMOCK,",, ,J,i,m,m,y,	,W,i,n,g,e,r,	
,"ELKES, Jack	Inside ",, , , , , , , ,	
,"FORSTER, Matt	Full ",, , , , ,	
,"GRIMSDELL, Arthur	Wing ",, , , , ,	
,"HANDLEY,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"HARGREAVES, Harry	Inside ",, , , , , , , ,	
,"HINTON,",, ,F,r,e,d,d,y,	,G,o,a,l,k,e,e,p,e,r,	
,"KAINE,",, ,B,i,l,l,	,G,o,a,l,k,e,e,p,e,r,	
,"LANE, Billy	Centre ",, , , , , , , ,	
,"LINDSAY, Alex	Centre ",, , , , , , , ,	
,"LOWE, Harry	Centre ",, , , , ,	
,"OSBORNE, Frank	Centre ",, , , , , , , ,	
,"ROE, Tommy	Inside ",, , , , , , , ,	
,"SAGE, Billy	Wing ",, , , , ,	
,"SEED, Jimmy	Inside ",, , , , , , , ,	
,"SKINNER, Jimmy	Wing ",, , , , ,	
,"SKITT, Harry	Central ",, , , , , , , , ,	
,"SMITH, Bert	Wing ",, , , , ,	
,"SMITH,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"THOMPSON,",, ,A,n,d,y,	,W,i,n,g,e,r,	
,"WALTERS, Charlie	Centre ",, , , , ,	
,"WHITE, Sid	Wing ",, , , , 
